
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# T         : Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# Q         : Global radiation (in J/cm2) during the hourly division
  STN,YYYYMMDD,H,T,Q
  330,20220815,   11,  222,   98
  330,20220815,   12,  227,  111
  330,20220815,   13,  228,   75
  330,20220815,   14,  242,  160
  330,20220815,   15,  250,  234
  330,20220815,   16,  246,  172
  330,20220815,   17,  240,  116
  330,20220815,   18,  230,   82
  330,20220815,   19,  227,   14
  330,20220815,   20,  213,    0
  330,20220815,   21,  211,    0
  330,20220815,   22,  215,    0
  330,20220815,   23,  219,    0
  330,20220815,   24,  210,    0
  330,20220816,    1,  205,    0
  330,20220816,    2,  197,    0
  330,20220816,    3,  194,    0
  330,20220816,    4,  191,    0
  330,20220816,    5,  188,    2
  330,20220816,    6,  205,   38
  330,20220816,    7,  214,   66
  330,20220816,    8,  224,  117
  330,20220816,    9,  226,  138
  330,20220816,   10,  235,  148
  330,20220816,   11,  241,  133
  330,20220816,   12,  244,  198
  330,20220816,   13,  241,  153
  330,20220816,   14,  237,  130
  330,20220816,   15,  235,   94
  330,20220816,   16,  223,  130
  330,20220816,   17,  217,   42
  330,20220816,   18,  211,   16
  330,20220816,   19,  207,    9
  330,20220816,   20,  203,    0
  330,20220816,   21,  199,    0
  330,20220816,   22,  203,    0
  330,20220816,   23,  202,    0
  330,20220816,   24,  205,    0
  330,20220817,    1,  209,    0
  330,20220817,    2,  180,    0
  330,20220817,    3,  184,    0
  330,20220817,    4,  185,    0
  330,20220817,    5,  186,    0
  330,20220817,    6,  188,    2
  330,20220817,    7,  192,   12
  330,20220817,    8,  195,   17
  330,20220817,    9,  181,    8
  330,20220817,   10,  188,   28
  330,20220817,   11,  193,   51
  330,20220817,   12,  196,   48
  330,20220817,   13,  199,   44
  330,20220817,   14,  208,  113
  330,20220817,   15,  204,   77
  330,20220817,   16,  203,   40
  330,20220817,   17,  204,   47
  330,20220817,   18,  201,   33
  330,20220817,   19,  197,    8
  330,20220817,   20,  191,    0
  330,20220817,   21,  191,    0
  330,20220817,   22,  194,    0
  330,20220817,   23,  195,    0
  330,20220817,   24,  194,    0
  330,20220818,    1,  192,    0
  330,20220818,    2,  187,    0
  330,20220818,    3,  191,    0
  330,20220818,    4,  188,    0
  330,20220818,    5,  187,    1
  330,20220818,    6,  194,   26
  330,20220818,    7,  201,   57
  330,20220818,    8,  208,   98
  330,20220818,    9,  216,  197
  330,20220818,   10,  223,  233
  330,20220818,   11,  223,  262
  330,20220818,   12,  227,  277
  330,20220818,   13,  228,  274
  330,20220818,   14,  224,  254
  330,20220818,   15,  223,  219
  330,20220818,   16,  224,  170
  330,20220818,   17,  220,  116
  330,20220818,   18,  214,   60
  330,20220818,   19,  200,   13
  330,20220818,   20,  186,    0
  330,20220818,   21,  180,    0
  330,20220818,   22,  178,    0
  330,20220818,   23,  175,    0
  330,20220818,   24,  182,    0
  330,20220819,    1,  185,    0
  330,20220819,    2,  185,    0
  330,20220819,    3,  184,    0
  330,20220819,    4,  180,    0
  330,20220819,    5,  183,    1
  330,20220819,    6,  195,   32
  330,20220819,    7,  201,   37
  330,20220819,    8,  215,   81
  330,20220819,    9,  213,   85
  330,20220819,   10,  217,  116
  330,20220819,   11,  216,   66
  330,20220819,   12,  230,  117
  330,20220819,   13,  237,  195
  330,20220819,   14,  221,  159
  330,20220819,   15,  201,   57
  330,20220819,   16,  213,  136
  330,20220819,   17,  208,   67
  330,20220819,   18,  207,   24
  330,20220819,   19,  205,    5
  330,20220819,   20,  201,    0
  330,20220819,   21,  193,    0
  330,20220819,   22,  192,    0
  330,20220819,   23,  190,    0
  330,20220819,   24,  189,    0
  330,20220820,    1,  183,    0
  330,20220820,    2,  176,    0
  330,20220820,    3,  157,    0
  330,20220820,    4,  151,    0
  330,20220820,    5,  155,    1
  330,20220820,    6,  176,   28
  330,20220820,    7,  201,   79
  330,20220820,    8,  212,  137
  330,20220820,    9,  221,  189
  330,20220820,   10,  223,  200
  330,20220820,   11,  215,  133
  330,20220820,   12,  223,  198
  330,20220820,   13,  205,  163
  330,20220820,   14,  208,  203
  330,20220820,   15,  217,  152
  330,20220820,   16,  211,  164
  330,20220820,   17,  210,  115
  330,20220820,   18,  200,   58
  330,20220820,   19,  188,   12
  330,20220820,   20,  185,    0
  330,20220820,   21,  181,    0
  330,20220820,   22,  183,    0
  330,20220820,   23,  187,    0
  330,20220820,   24,  186,    0
  330,20220821,    1,  175,    0
  330,20220821,    2,  170,    0
  330,20220821,    3,  164,    0
  330,20220821,    4,  163,    0
  330,20220821,    5,  162,    2
  330,20220821,    6,  170,   29
  330,20220821,    7,  186,   78
  330,20220821,    8,  194,   98
  330,20220821,    9,  211,  127
  330,20220821,   10,  200,   83
  330,20220821,   11,  220,  249
  330,20220821,   12,  228,  276
  330,20220821,   13,  223,  247
  330,20220821,   14,  208,  133
  330,20220821,   15,  208,  117
  330,20220821,   16,  210,  147
  330,20220821,   17,  201,   48
  330,20220821,   18,  198,   45
  330,20220821,   19,  184,    5
  330,20220821,   20,  177,    0
  330,20220821,   21,  179,    0
  330,20220821,   22,  175,    0
  330,20220821,   23,  170,    0
  330,20220821,   24,  173,    0
  330,20220822,    1,  175,    0
  330,20220822,    2,  171,    0
  330,20220822,    3,  174,    0
  330,20220822,    4,  162,    0
  330,20220822,    5,  157,    0
  330,20220822,    6,  171,   21
  330,20220822,    7,  190,   75
  330,20220822,    8,  214,  132
  330,20220822,    9,  228,  183
  330,20220822,   10,  243,  229
  330,20220822,   11,  252,  245
  330,20220822,   12,  254,  272
  330,20220822,   13,  255,  241
  330,20220822,   14,  238,  143
  330,20220822,   15,  241,  150
  330,20220822,   16,  243,  165
  330,20220822,   17,  239,  106
  330,20220822,   18,  245,   49
  330,20220822,   19,  230,    6
  330,20220822,   20,  219,    0
  330,20220822,   21,  215,    0
  330,20220822,   22,  199,    0
  330,20220822,   23,  193,    0
  330,20220822,   24,  197,    0
  330,20220823,    1,  200,    0
  330,20220823,    2,  210,    0
  330,20220823,    3,  207,    0
  330,20220823,    4,  198,    0
  330,20220823,    5,  196,    1
  330,20220823,    6,  211,   21
  330,20220823,    7,  217,   40
  330,20220823,    8,  223,   68
  330,20220823,    9,  239,  125
  330,20220823,   10,  240,  155
  330,20220823,   11,  250,  248
  330,20220823,   12,  243,  249
  330,20220823,   13,  242,  199
  330,20220823,   14,  242,  240
  330,20220823,   15,  238,  205
  330,20220823,   16,  232,  159
  330,20220823,   17,  228,  106
  330,20220823,   18,  227,   48
  330,20220823,   19,  208,    6
  330,20220823,   20,  202,    0
  330,20220823,   21,  198,    0
  330,20220823,   22,  193,    0
  330,20220823,   23,  193,    0
  330,20220823,   24,  197,    0
  330,20220824,    1,  198,    0
  330,20220824,    2,  203,    0
  330,20220824,    3,  203,    0
  330,20220824,    4,  207,    0
  330,20220824,    5,  209,    1
  330,20220824,    6,  217,   24
  330,20220824,    7,  227,   81
  330,20220824,    8,  239,  130
  330,20220824,    9,  246,  177
  330,20220824,   10,  255,  223
  330,20220824,   11,  245,  230
  330,20220824,   12,  244,  207
  330,20220824,   13,  242,  185
  330,20220824,   14,  249,  204
  330,20220824,   15,  242,  208
  330,20220824,   16,  243,  165
  330,20220824,   17,  236,   75
  330,20220824,   18,  239,   41
  330,20220824,   19,  226,   12
  330,20220824,   20,  223,    0
  330,20220824,   21,  220,    0
  330,20220824,   22,  219,    0
  330,20220824,   23,  217,    0
  330,20220824,   24,  219,    0
  330,20220825,    1,  214,    0
  330,20220825,    2,  215,    0
  330,20220825,    3,  208,    0
  330,20220825,    4,  205,    0
  330,20220825,    5,  202,    1
  330,20220825,    6,  211,   19
  330,20220825,    7,  222,   58
  330,20220825,    8,  247,  121
  330,20220825,    9,  270,  147
  330,20220825,   10,  287,  183
  330,20220825,   11,  289,  145
  330,20220825,   12,  267,  167
  330,20220825,   13,  249,  222
  330,20220825,   14,  244,  212
  330,20220825,   15,  233,  178
  330,20220825,   16,  222,   94
  330,20220825,   17,  216,   54
  330,20220825,   18,  207,   26
  330,20220825,   19,  204,    6
  330,20220825,   20,  201,    0
  330,20220825,   21,  198,    0
  330,20220825,   22,  201,    0
  330,20220825,   23,  196,    0
  330,20220825,   24,  196,    0
  330,20220826,    1,  194,    0
  330,20220826,    2,  190,    0
  330,20220826,    3,  194,    0
  330,20220826,    4,  194,    0
  330,20220826,    5,  192,    0
  330,20220826,    6,  191,    9
  330,20220826,    7,  192,   15
  330,20220826,    8,  196,   34
  330,20220826,    9,  196,   51
  330,20220826,   10,  195,   56
  330,20220826,   11,  205,  122
  330,20220826,   12,  211,  162
  330,20220826,   13,  212,  182
  330,20220826,   14,  207,  130
  330,20220826,   15,  212,  207
  330,20220826,   16,  207,  166
  330,20220826,   17,  202,  109
  330,20220826,   18,  190,   53
  330,20220826,   19,  182,    6
  330,20220826,   20,  180,    0
  330,20220826,   21,  173,    0
  330,20220826,   22,  175,    0
  330,20220826,   23,  166,    0
  330,20220826,   24,  149,    0
  330,20220827,    1,  150,    0
  330,20220827,    2,  152,    0
  330,20220827,    3,  147,    0
  330,20220827,    4,  144,    0
  330,20220827,    5,  164,    0
  330,20220827,    6,  176,   10
  330,20220827,    7,  171,   12
  330,20220827,    8,  186,   39
  330,20220827,    9,  195,   64
  330,20220827,   10,  208,  112
  330,20220827,   11,  205,  142
  330,20220827,   12,  223,  177
  330,20220827,   13,  215,  135
  330,20220827,   14,  209,  148
  330,20220827,   15,  199,   84
  330,20220827,   16,  196,   39
  330,20220827,   17,  195,   24
  330,20220827,   18,  190,   32
  330,20220827,   19,  181,    6
  330,20220827,   20,  173,    0
  330,20220827,   21,  166,    0
  330,20220827,   22,  161,    0
  330,20220827,   23,  153,    0
  330,20220827,   24,  151,    0
  330,20220828,    1,  149,    0
  330,20220828,    2,  142,    0
  330,20220828,    3,  141,    0
  330,20220828,    4,  143,    0
  330,20220828,    5,  145,    0
  330,20220828,    6,  153,    9
  330,20220828,    7,  182,   67
  330,20220828,    8,  195,  131
  330,20220828,    9,  204,  187
  330,20220828,   10,  206,  175
  330,20220828,   11,  213,  256
  330,20220828,   12,  214,  274
  330,20220828,   13,  212,  265
  330,20220828,   14,  212,  245
  330,20220828,   15,  212,  207
  330,20220828,   16,  204,  152
  330,20220828,   17,  195,  100
  330,20220828,   18,  184,   21
  330,20220828,   19,  182,    3
  330,20220828,   20,  180,    0
  330,20220828,   21,  179,    0
  330,20220828,   22,  173,    0
  330,20220828,   23,  165,    0
  330,20220828,   24,  157,    0
  330,20220829,    1,  148,    0
  330,20220829,    2,  138,    0
  330,20220829,    3,  133,    0
  330,20220829,    4,  135,    0
  330,20220829,    5,  137,    0
  330,20220829,    6,  148,   11
  330,20220829,    7,  168,   48
  330,20220829,    8,  180,   76
  330,20220829,    9,  189,   96
  330,20220829,   10,  200,  121
  330,20220829,   11,  206,  187
  330,20220829,   12,  196,  106
  330,20220829,   13,  199,   89
  330,20220829,   14,  203,  114
  330,20220829,   15,  204,  136
  330,20220829,   16,  208,  147
  330,20220829,   17,  203,  103
  330,20220829,   18,  195,   35
  330,20220829,   19,  188,    4
  330,20220829,   20,  180,    0
  330,20220829,   21,  173,    0
  330,20220829,   22,  162,    0
  330,20220829,   23,  159,    0
  330,20220829,   24,  158,    0
  330,20220830,    1,  160,    0
  330,20220830,    2,  161,    0
  330,20220830,    3,  164,    0
  330,20220830,    4,  159,    0
  330,20220830,    5,  150,    0
  330,20220830,    6,  154,   17
  330,20220830,    7,  180,   63
  330,20220830,    8,  194,  118
  330,20220830,    9,  209,  162
  330,20220830,   10,  219,  202
  330,20220830,   11,  229,  228
  330,20220830,   12,  234,  244
  330,20220830,   13,  235,  203
  330,20220830,   14,  236,  220
  330,20220830,   15,  219,  107
  330,20220830,   16,  218,  130
  330,20220830,   17,  209,   92
  330,20220830,   18,  199,   42
  330,20220830,   19,  192,    5
  330,20220830,   20,  184,    0
  330,20220830,   21,  176,    0
  330,20220830,   22,  170,    0
  330,20220830,   23,  169,    0
  330,20220830,   24,  165,    0
  330,20220831,    1,  165,    0
  330,20220831,    2,  164,    0
  330,20220831,    3,  158,    0
  330,20220831,    4,  158,    0
  330,20220831,    5,  160,    0
  330,20220831,    6,  167,   16
  330,20220831,    7,  180,   67
  330,20220831,    8,  197,  124
  330,20220831,    9,  212,  175
  330,20220831,   10,  216,  219
  330,20220831,   11,  225,  251
  330,20220831,   12,  225,  263
  330,20220831,   13,  235,  258
  330,20220831,   14,  236,  231
  330,20220831,   15,  239,  192
  330,20220831,   16,  232,  146
  330,20220831,   17,  225,   92
  330,20220831,   18,  210,   36
  330,20220831,   19,  194,    3
  330,20220831,   20,  188,    0
  330,20220831,   21,  184,    0
  330,20220831,   22,  181,    0
  330,20220831,   23,  174,    0
  330,20220831,   24,  166,    0
  330,20220901,    1,  160,    0
  330,20220901,    2,  157,    0
  330,20220901,    3,  154,    0
  330,20220901,    4,  151,    0
  330,20220901,    5,  148,    0
  330,20220901,    6,  150,   14
  330,20220901,    7,  165,   63
  330,20220901,    8,  185,  122
  330,20220901,    9,  206,  174
  330,20220901,   10,  220,  216
  330,20220901,   11,  237,  246
  330,20220901,   12,  243,  260
  330,20220901,   13,  250,  223
  330,20220901,   14,  259,  222
  330,20220901,   15,  250,  202
  330,20220901,   16,  251,  147
  330,20220901,   17,  239,   84
  330,20220901,   18,  218,   21
  330,20220901,   19,  198,    1
  330,20220901,   20,  192,    0
  330,20220901,   21,  187,    0
  330,20220901,   22,  185,    0
  330,20220901,   23,  181,    0
  330,20220901,   24,  176,    0
  330,20220902,    1,  169,    0
  330,20220902,    2,  162,    0
  330,20220902,    3,  154,    0
  330,20220902,    4,  146,    0
  330,20220902,    5,  145,    0
  330,20220902,    6,  147,   10
  330,20220902,    7,  163,   54
  330,20220902,    8,  180,  100
  330,20220902,    9,  201,  141
  330,20220902,   10,  224,  204
  330,20220902,   11,  240,  243
  330,20220902,   12,  255,  259
  330,20220902,   13,  263,  244
  330,20220902,   14,  265,  227
  330,20220902,   15,  263,  188
  330,20220902,   16,  258,   99
  330,20220902,   17,  252,   91
  330,20220902,   18,  239,   32
  330,20220902,   19,  229,    1
  330,20220902,   20,  220,    0
  330,20220902,   21,  209,    0
  330,20220902,   22,  205,    0
  330,20220902,   23,  199,    0
  330,20220902,   24,  194,    0
  330,20220903,    1,  184,    0
  330,20220903,    2,  179,    0
  330,20220903,    3,  170,    0
  330,20220903,    4,  167,    0
  330,20220903,    5,  162,    0
  330,20220903,    6,  163,   14
  330,20220903,    7,  182,   58
  330,20220903,    8,  209,  114
  330,20220903,    9,  228,  161
  330,20220903,   10,  231,  159
  330,20220903,   11,  254,  209
  330,20220903,   12,  260,  242
  330,20220903,   13,  272,  229
  330,20220903,   14,  242,  218
  330,20220903,   15,  246,  183
  330,20220903,   16,  240,  116
  330,20220903,   17,  229,   78
  330,20220903,   18,  212,   15
  330,20220903,   19,  210,    1
  330,20220903,   20,  205,    0
  330,20220903,   21,  205,    0
  330,20220903,   22,  190,    0
  330,20220903,   23,  181,    0
  330,20220903,   24,  176,    0
  330,20220904,    1,  184,    0
  330,20220904,    2,  184,    0
  330,20220904,    3,  172,    0
  330,20220904,    4,  181,    0
  330,20220904,    5,  168,    0
  330,20220904,    6,  172,   11
  330,20220904,    7,  186,   46
  330,20220904,    8,  207,   94
  330,20220904,    9,  226,  142
  330,20220904,   10,  238,  179
  330,20220904,   11,  231,  188
  330,20220904,   12,  229,  143
  330,20220904,   13,  238,  171
  330,20220904,   14,  233,  179
  330,20220904,   15,  236,  148
  330,20220904,   16,  242,  117
  330,20220904,   17,  223,   84
  330,20220904,   18,  212,   26
  330,20220904,   19,  198,    2
  330,20220904,   20,  188,    0
  330,20220904,   21,  183,    0
  330,20220904,   22,  179,    0
  330,20220904,   23,  180,    0
  330,20220904,   24,  175,    0
  330,20220905,    1,  172,    0
  330,20220905,    2,  167,    0
  330,20220905,    3,  168,    0
  330,20220905,    4,  169,    0
  330,20220905,    5,  173,    0
  330,20220905,    6,  194,   21
  330,20220905,    7,  219,   56
  330,20220905,    8,  221,   53
  330,20220905,    9,  248,  154
  330,20220905,   10,  260,  184
  330,20220905,   11,  272,  227
  330,20220905,   12,  279,  198
  330,20220905,   13,  268,  109
  330,20220905,   14,  252,   80
  330,20220905,   15,  241,   66
  330,20220905,   16,  222,   51
  330,20220905,   17,  220,   30
  330,20220905,   18,  212,   12
  330,20220905,   19,  205,    0
  330,20220905,   20,  184,    0
  330,20220905,   21,  185,    0
  330,20220905,   22,  182,    0
  330,20220905,   23,  188,    0
  330,20220905,   24,  190,    0
  330,20220906,    1,  182,    0
  330,20220906,    2,  172,    0
  330,20220906,    3,  188,    0
  330,20220906,    4,  182,    0
  330,20220906,    5,  173,    0
  330,20220906,    6,  176,   11
  330,20220906,    7,  202,   65
  330,20220906,    8,  197,   87
  330,20220906,    9,  216,  161
  330,20220906,   10,  220,  193
  330,20220906,   11,  226,  227
  330,20220906,   12,  233,  249
  330,20220906,   13,  235,  236
  330,20220906,   14,  233,  158
  330,20220906,   15,  229,  179
  330,20220906,   16,  220,   73
  330,20220906,   17,  213,   21
  330,20220906,   18,  207,    7
  330,20220906,   19,  198,    0
  330,20220906,   20,  206,    0
  330,20220906,   21,  195,    0
  330,20220906,   22,  175,    0
  330,20220906,   23,  175,    0
  330,20220906,   24,  172,    0
  330,20220907,    1,  167,    0
  330,20220907,    2,  164,    0
  330,20220907,    3,  163,    0
  330,20220907,    4,  164,    0
  330,20220907,    5,  159,    0
  330,20220907,    6,  164,   10
  330,20220907,    7,  174,   53
  330,20220907,    8,  188,   96
  330,20220907,    9,  199,  149
  330,20220907,   10,  205,  176
  330,20220907,   11,  216,  155
  330,20220907,   12,  218,  194
  330,20220907,   13,  227,  159
  330,20220907,   14,  220,  132
  330,20220907,   15,  217,  136
  330,20220907,   16,  217,   81
  330,20220907,   17,  214,   62
  330,20220907,   18,  208,   12
  330,20220907,   19,  205,    1
  330,20220907,   20,  172,    0
  330,20220907,   21,  165,    0
  330,20220907,   22,  171,    0
  330,20220907,   23,  172,    0
  330,20220907,   24,  169,    0
  330,20220908,    1,  167,    0
  330,20220908,    2,  175,    0
  330,20220908,    3,  172,    0
  330,20220908,    4,  166,    0
  330,20220908,    5,  162,    0
  330,20220908,    6,  162,    1
  330,20220908,    7,  165,   15
  330,20220908,    8,  168,   36
  330,20220908,    9,  179,   80
  330,20220908,   10,  191,   81
  330,20220908,   11,  190,  188
  330,20220908,   12,  202,  230
  330,20220908,   13,  211,  158
  330,20220908,   14,  209,  198
  330,20220908,   15,  177,   79
  330,20220908,   16,  190,   83
  330,20220908,   17,  189,   37
  330,20220908,   18,  178,   21
  330,20220908,   19,  174,    0
  330,20220908,   20,  171,    0
  330,20220908,   21,  170,    0
  330,20220908,   22,  169,    0
  330,20220908,   23,  165,    0
  330,20220908,   24,  164,    0
  330,20220909,    1,  163,    0
  330,20220909,    2,  161,    0
  330,20220909,    3,  157,    0
  330,20220909,    4,  154,    0
  330,20220909,    5,  154,    0
  330,20220909,    6,  157,    8
  330,20220909,    7,  160,   10
  330,20220909,    8,  163,   15
  330,20220909,    9,  162,   20
  330,20220909,   10,  160,   34
  330,20220909,   11,  178,   89
  330,20220909,   12,  172,   64
  330,20220909,   13,  169,   56
  330,20220909,   14,  177,   69
  330,20220909,   15,  169,   64
  330,20220909,   16,  177,   61
  330,20220909,   17,  176,   36
  330,20220909,   18,  176,    9
  330,20220909,   19,  164,    0
  330,20220909,   20,  167,    0
  330,20220909,   21,  165,    0
  330,20220909,   22,  160,    0
  330,20220909,   23,  157,    0
  330,20220909,   24,  155,    0
  330,20220910,    1,  164,    0
  330,20220910,    2,  168,    0
  330,20220910,    3,  174,    0
  330,20220910,    4,  176,    0
  330,20220910,    5,  173,    0
  330,20220910,    6,  178,   14
  330,20220910,    7,  180,   20
  330,20220910,    8,  188,  101
  330,20220910,    9,  185,  102
  330,20220910,   10,  192,  164
  330,20220910,   11,  196,  217
  330,20220910,   12,  203,  240
  330,20220910,   13,  208,  242
  330,20220910,   14,  207,  186
  330,20220910,   15,  206,  173
  330,20220910,   16,  200,  121
  330,20220910,   17,  192,   49
  330,20220910,   18,  184,   19
  330,20220910,   19,  183,    0
  330,20220910,   20,  184,    0
  330,20220910,   21,  183,    0
  330,20220910,   22,  182,    0
  330,20220910,   23,  180,    0
  330,20220910,   24,  169,    0
  330,20220911,    1,  156,    0
  330,20220911,    2,  155,    0
  330,20220911,    3,  154,    0
  330,20220911,    4,  155,    0
  330,20220911,    5,  143,    0
  330,20220911,    6,  143,   10
  330,20220911,    7,  183,   56
  330,20220911,    8,  196,  106
  330,20220911,    9,  209,  155
  330,20220911,   10,  198,  176
  330,20220911,   11,  210,  111
  330,20220911,   12,  218,  231
  330,20220911,   13,  217,  240
  330,20220911,   14,  215,  194
  330,20220911,   15,  212,  165
  330,20220911,   16,  209,  117
  330,20220911,   17,  207,   73
  330,20220911,   18,  191,   20
  330,20220911,   19,  177,    0
  330,20220911,   20,  170,    0
  330,20220911,   21,  163,    0
  330,20220911,   22,  161,    0
  330,20220911,   23,  153,    0
  330,20220911,   24,  169,    0
  330,20220912,    1,  172,    0
  330,20220912,    2,  166,    0
  330,20220912,    3,  169,    0
  330,20220912,    4,  165,    0
  330,20220912,    5,  157,    0
  330,20220912,    6,  159,    5
  330,20220912,    7,  174,   45
  330,20220912,    8,  191,   98
  330,20220912,    9,  201,  151
  330,20220912,   10,  214,  198
  330,20220912,   11,  222,  229
  330,20220912,   12,  227,  233
  330,20220912,   13,  236,  216
  330,20220912,   14,  231,  189
  330,20220912,   15,  233,  153
  330,20220912,   16,  228,   96
  330,20220912,   17,  224,   41
  330,20220912,   18,  202,   14
  330,20220912,   19,  192,    0
  330,20220912,   20,  187,    0
  330,20220912,   21,  186,    0
  330,20220912,   22,  198,    0
  330,20220912,   23,  191,    0
  330,20220912,   24,  197,    0
  330,20220913,    1,  190,    0
  330,20220913,    2,  194,    0
  330,20220913,    3,  199,    0
  330,20220913,    4,  197,    0
  330,20220913,    5,  196,    0
  330,20220913,    6,  193,    6
  330,20220913,    7,  195,   31
  330,20220913,    8,  202,   61
  330,20220913,    9,  209,  131
  330,20220913,   10,  207,  139
  330,20220913,   11,  206,  185
  330,20220913,   12,  210,  207
  330,20220913,   13,  199,  234
  330,20220913,   14,  204,  188
  330,20220913,   15,  190,  121
  330,20220913,   16,  185,   73
  330,20220913,   17,  179,   28
  330,20220913,   18,  177,    6
  330,20220913,   19,  175,    0
  330,20220913,   20,  172,    0
  330,20220913,   21,  169,    0
  330,20220913,   22,  166,    0
  330,20220913,   23,  155,    0
  330,20220913,   24,  153,    0
  330,20220914,    1,  153,    0
  330,20220914,    2,  155,    0
  330,20220914,    3,  154,    0
  330,20220914,    4,  155,    0
  330,20220914,    5,  148,    0
  330,20220914,    6,  146,    1
  330,20220914,    7,  149,   13
  330,20220914,    8,  153,   22
  330,20220914,    9,  157,   36
  330,20220914,   10,  165,   50
  330,20220914,   11,  172,   86
  330,20220914,   12,  184,  175
  330,20220914,   13,  203,  253
  330,20220914,   14,  201,  163
  330,20220914,   15,  190,  132
  330,20220914,   16,  188,  108
  330,20220914,   17,  183,   51
  330,20220914,   18,  173,   19
  330,20220914,   19,  171,    0
  330,20220914,   20,  172,    0
  330,20220914,   21,  173,    0
  330,20220914,   22,  175,    0
  330,20220914,   23,  172,    0
  330,20220914,   24,  171,    0
  330,20220915,    1,  168,    0
  330,20220915,    2,  160,    0
  330,20220915,    3,  165,    0
  330,20220915,    4,  167,    0
  330,20220915,    5,  167,    0
  330,20220915,    6,  168,    2
  330,20220915,    7,  169,   10
  330,20220915,    8,  166,   42
  330,20220915,    9,  172,   72
  330,20220915,   10,  182,  113
  330,20220915,   11,  175,   99
  330,20220915,   12,  179,   70
  330,20220915,   13,  181,  129
  330,20220915,   14,  174,   70
  330,20220915,   15,  169,   56
  330,20220915,   16,  167,   58
  330,20220915,   17,  163,   27
  330,20220915,   18,  160,    6
  330,20220915,   19,  150,    0
  330,20220915,   20,  157,    0
  330,20220915,   21,  158,    0
  330,20220915,   22,  156,    0
  330,20220915,   23,  156,    0
  330,20220915,   24,  152,    0
  330,20220916,    1,  138,    0
  330,20220916,    2,  141,    0
  330,20220916,    3,  129,    0
  330,20220916,    4,  146,    0
  330,20220916,    5,  150,    0
  330,20220916,    6,  136,    2
  330,20220916,    7,  137,   22
  330,20220916,    8,  148,   61
  330,20220916,    9,  132,   84
  330,20220916,   10,  123,  113
  330,20220916,   11,  146,  126
  330,20220916,   12,  145,  179
  330,20220916,   13,  131,  137
  330,20220916,   14,  147,  106
  330,20220916,   15,  148,   55
  330,20220916,   16,  147,   73
  330,20220916,   17,  127,   23
  330,20220916,   18,  142,    7
  330,20220916,   19,  138,    0
  330,20220916,   20,  144,    0
  330,20220916,   21,  132,    0
  330,20220916,   22,  137,    0
  330,20220916,   23,  132,    0
  330,20220916,   24,  126,    0
  330,20220917,    1,  144,    0
  330,20220917,    2,  144,    0
  330,20220917,    3,  139,    0
  330,20220917,    4,  135,    0
  330,20220917,    5,  135,    0
  330,20220917,    6,  117,    2
  330,20220917,    7,  131,   29
  330,20220917,    8,  121,   60
  330,20220917,    9,  133,   90
  330,20220917,   10,  139,   77
  330,20220917,   11,  155,  179
  330,20220917,   12,  141,  168
  330,20220917,   13,  142,  155
  330,20220917,   14,  160,  143
  330,20220917,   15,  157,  112
  330,20220917,   16,  152,  109
  330,20220917,   17,  129,   28
  330,20220917,   18,  132,    6
  330,20220917,   19,  140,    0
  330,20220917,   20,  146,    0
  330,20220917,   21,  137,    0
  330,20220917,   22,  136,    0
  330,20220917,   23,  136,    0
  330,20220917,   24,  143,    0
  330,20220918,    1,  143,    0
  330,20220918,    2,  133,    0
  330,20220918,    3,  143,    0
  330,20220918,    4,  148,    0
  330,20220918,    5,  148,    0
  330,20220918,    6,  149,    2
  330,20220918,    7,  151,   11
  330,20220918,    8,  147,   35
  330,20220918,    9,  153,   38
  330,20220918,   10,  150,   71
  330,20220918,   11,  141,   38
  330,20220918,   12,  132,   27
  330,20220918,   13,  141,   32
  330,20220918,   14,  134,   18
  330,20220918,   15,  132,   20
  330,20220918,   16,  125,   17
  330,20220918,   17,  128,    8
  330,20220918,   18,  131,    4
  330,20220918,   19,  141,    0
  330,20220918,   20,  141,    0
  330,20220918,   21,  144,    0
  330,20220918,   22,  142,    0
  330,20220918,   23,  144,    0
  330,20220918,   24,  145,    0
  330,20220919,    1,  142,    0
  330,20220919,    2,  146,    0
  330,20220919,    3,  145,    0
  330,20220919,    4,  144,    0
  330,20220919,    5,  141,    0
  330,20220919,    6,  142,    3
  330,20220919,    7,  150,   36
  330,20220919,    8,  156,   92
  330,20220919,    9,  160,  144
  330,20220919,   10,  167,  173
  330,20220919,   11,  170,  225
  330,20220919,   12,  168,  203
  330,20220919,   13,  138,  172
  330,20220919,   14,  162,  149
  330,20220919,   15,  129,   58
  330,20220919,   16,  138,   86
  330,20220919,   17,  136,   24
  330,20220919,   18,  123,    4
  330,20220919,   19,  126,    0
  330,20220919,   20,  140,    0
  330,20220919,   21,  142,    0
  330,20220919,   22,  138,    0
  330,20220919,   23,  124,    0
  330,20220919,   24,  143,    0
  330,20220920,    1,  140,    0
  330,20220920,    2,  141,    0
  330,20220920,    3,  142,    0
  330,20220920,    4,  129,    0
  330,20220920,    5,  135,    0
  330,20220920,    6,  138,    2
  330,20220920,    7,  143,   16
  330,20220920,    8,  157,   70
  330,20220920,    9,  162,  132
